symbol,rule,horizon,n_events,mean_pnl,tot_pnl,sharpe_per_event,win_rate,cost,spread_med
OXYGEN_SHAKE_MINT,BIG_BOTH_long,5,2078,-13.682,-28431.0,-0.625,0.261,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_long,10,2078,-13.452,-27954.0,-0.434,0.336,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_long,30,2076,-13.082,-27159.0,-0.238,0.407,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_long,100,2073,-12.47,-25850.0,-0.122,0.464,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_short,5,2078,-12.318,-25597.0,-0.562,0.281,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_short,10,2078,-12.548,-26074.0,-0.405,0.343,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_short,30,2076,-12.918,-26817.0,-0.235,0.401,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BOTH_short,100,2073,-13.53,-28048.0,-0.133,0.445,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID99_long,5,2113,-13.557,-28646.0,-0.618,0.262,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID99_long,10,2113,-13.265,-28030.0,-0.428,0.337,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID99_long,30,2111,-13.006,-27456.5,-0.238,0.406,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_BID99_long,100,2108,-12.401,-26141.5,-0.122,0.463,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK99_short,5,2112,-12.219,-25806.5,-0.558,0.283,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK99_short,10,2112,-12.434,-26260.5,-0.401,0.345,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK99_short,30,2110,-12.693,-26781.5,-0.23,0.403,13.0,13.0
OXYGEN_SHAKE_MINT,BIG_ASK99_short,100,2107,-13.405,-28243.5,-0.131,0.447,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_long,5,35,-9.514,-333.0,-0.464,0.371,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_long,10,35,-5.0,-175.0,-0.139,0.457,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_long,30,35,5.886,206.0,0.093,0.514,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_long,100,35,-2.7,-94.5,-0.029,0.429,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_short,5,35,-16.486,-577.0,-0.804,0.2,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_short,10,35,-21.0,-735.0,-0.583,0.343,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_short,30,35,-31.886,-1116.0,-0.504,0.371,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID_ONLY_short,100,35,-23.3,-815.5,-0.248,0.457,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_long,5,34,-16.706,-568.0,-0.784,0.176,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_long,10,34,-11.412,-388.0,-0.405,0.412,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_long,30,34,-1.647,-56.0,-0.032,0.559,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_long,100,34,3.588,122.0,0.039,0.441,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_short,5,34,-9.294,-316.0,-0.436,0.353,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_short,10,34,-14.588,-496.0,-0.517,0.235,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_short,30,34,-24.353,-828.0,-0.468,0.265,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK_ONLY_short,100,34,-29.588,-1006.0,-0.318,0.382,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_long,5,2078,-13.355,-27752.5,-0.61,0.264,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_long,10,2078,-13.878,-28838.0,-0.443,0.328,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_long,30,2076,-13.847,-28746.0,-0.265,0.399,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_long,100,2073,-10.959,-22719.0,-0.116,0.439,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_short,5,2078,-12.645,-26275.5,-0.577,0.28,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_short,10,2078,-12.122,-25190.0,-0.387,0.345,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_short,30,2076,-12.153,-25230.0,-0.232,0.394,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BOTH_short,100,2073,-15.041,-31179.0,-0.16,0.441,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID99_long,5,2113,-13.292,-28085.5,-0.607,0.266,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID99_long,10,2113,-13.731,-29013.0,-0.437,0.33,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID99_long,30,2111,-13.52,-28540.0,-0.257,0.401,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_BID99_long,100,2108,-10.822,-22813.5,-0.115,0.439,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK99_short,5,2112,-12.591,-26591.5,-0.575,0.281,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK99_short,10,2112,-12.162,-25686.0,-0.389,0.343,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK99_short,30,2110,-12.35,-26058.0,-0.236,0.392,13.0,13.0
OXYGEN_SHAKE_MORNING_BREATH,BIG_ASK99_short,100,2107,-15.275,-32185.0,-0.162,0.44,13.0,13.0
PANEL_1X2,BIG_BID_ONLY_long,5,35,-3.729,-130.5,-0.179,0.4,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_long,10,35,-4.457,-156.0,-0.185,0.486,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_long,30,35,-0.7,-24.5,-0.016,0.571,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_long,100,35,-20.4,-714.0,-0.248,0.486,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_short,5,35,-20.271,-709.5,-0.974,0.2,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_short,10,35,-19.543,-684.0,-0.813,0.257,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_short,30,35,-23.3,-815.5,-0.522,0.343,12.0,12.0
PANEL_1X2,BIG_BID_ONLY_short,100,35,-3.6,-126.0,-0.044,0.457,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_long,5,34,-12.779,-434.5,-0.674,0.235,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_long,10,34,-14.456,-491.5,-0.5,0.324,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_long,30,34,-16.191,-550.5,-0.277,0.294,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_long,100,34,-28.779,-978.5,-0.34,0.441,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_short,5,34,-11.221,-381.5,-0.592,0.265,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_short,10,34,-9.544,-324.5,-0.33,0.382,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_short,30,34,-7.809,-265.5,-0.134,0.441,12.0,12.0
PANEL_1X2,BIG_ASK_ONLY_short,100,34,4.779,162.5,0.056,0.441,12.0,12.0
PANEL_1X2,BIG_BOTH_long,5,2078,-11.97,-24874.5,-0.601,0.267,12.0,12.0
PANEL_1X2,BIG_BOTH_long,10,2078,-12.449,-25870.0,-0.44,0.326,12.0,12.0
PANEL_1X2,BIG_BOTH_long,30,2076,-13.047,-27086.0,-0.271,0.389,12.0,12.0
PANEL_1X2,BIG_BOTH_long,100,2073,-16.739,-34700.5,-0.188,0.425,12.0,12.0
PANEL_1X2,BIG_BOTH_short,5,2078,-12.03,-24997.5,-0.604,0.271,12.0,12.0
PANEL_1X2,BIG_BOTH_short,10,2078,-11.551,-24002.0,-0.408,0.33,12.0,12.0
PANEL_1X2,BIG_BOTH_short,30,2076,-10.953,-22738.0,-0.227,0.399,12.0,12.0
PANEL_1X2,BIG_BOTH_short,100,2073,-7.261,-15051.5,-0.081,0.464,12.0,12.0
PANEL_1X2,BIG_BID99_long,5,2113,-11.834,-25005.0,-0.593,0.269,12.0,12.0
PANEL_1X2,BIG_BID99_long,10,2113,-12.317,-26026.0,-0.436,0.328,12.0,12.0
PANEL_1X2,BIG_BID99_long,30,2111,-12.842,-27110.5,-0.267,0.392,12.0,12.0
PANEL_1X2,BIG_BID99_long,100,2108,-16.8,-35414.5,-0.189,0.426,12.0,12.0
PANEL_1X2,BIG_ASK99_short,5,2112,-12.017,-25379.0,-0.604,0.271,12.0,12.0
PANEL_1X2,BIG_ASK99_short,10,2112,-11.518,-24326.5,-0.407,0.33,12.0,12.0
PANEL_1X2,BIG_ASK99_short,30,2110,-10.902,-23003.5,-0.226,0.4,12.0,12.0
PANEL_1X2,BIG_ASK99_short,100,2107,-7.066,-14889.0,-0.079,0.463,12.0,12.0
PANEL_1X4,BIG_BID_ONLY_long,5,1533,-7.825,-11995.5,-0.404,0.342,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_long,10,1532,-7.681,-11767.0,-0.28,0.377,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_long,30,1532,-7.05,-10801.0,-0.146,0.435,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_long,100,1528,-8.233,-12579.5,-0.091,0.471,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_short,5,1533,-8.175,-12532.5,-0.422,0.335,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_short,10,1532,-8.319,-12745.0,-0.303,0.375,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_short,30,1532,-8.95,-13711.0,-0.186,0.43,8.0,8.0
PANEL_1X4,BIG_BID_ONLY_short,100,1528,-7.767,-11868.5,-0.085,0.44,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_long,5,1476,-8.123,-11989.5,-0.423,0.335,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_long,10,1476,-7.798,-11510.0,-0.282,0.388,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_long,30,1475,-7.046,-10393.0,-0.149,0.448,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_long,100,1470,-4.489,-6598.5,-0.05,0.487,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_short,5,1476,-7.877,-11626.5,-0.41,0.335,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_short,10,1476,-8.202,-12106.0,-0.297,0.369,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_short,30,1475,-8.954,-13207.0,-0.189,0.419,8.0,8.0
PANEL_1X4,BIG_ASK_ONLY_short,100,1470,-11.511,-16921.5,-0.129,0.438,8.0,8.0
PANEL_1X4,BIG_BOTH_long,5,98,-7.709,-755.5,-0.369,0.357,8.0,8.0
PANEL_1X4,BIG_BOTH_long,10,98,-11.536,-1130.5,-0.387,0.378,8.0,8.0
PANEL_1X4,BIG_BOTH_long,30,98,-17.724,-1737.0,-0.376,0.357,8.0,8.0
PANEL_1X4,BIG_BOTH_long,100,98,-34.5,-3381.0,-0.37,0.337,8.0,8.0
PANEL_1X4,BIG_BOTH_short,5,98,-8.291,-812.5,-0.397,0.378,8.0,8.0
PANEL_1X4,BIG_BOTH_short,10,98,-4.464,-437.5,-0.15,0.469,8.0,8.0
PANEL_1X4,BIG_BOTH_short,30,98,1.724,169.0,0.037,0.48,8.0,8.0
PANEL_1X4,BIG_BOTH_short,100,98,18.5,1813.0,0.198,0.602,8.0,8.0
PANEL_1X4,BIG_BID99_long,5,434,-7.429,-3224.0,-0.371,0.355,8.0,8.0
PANEL_1X4,BIG_BID99_long,10,433,-7.083,-3067.0,-0.266,0.376,8.0,8.0
PANEL_1X4,BIG_BID99_long,30,433,-7.432,-3218.0,-0.164,0.439,8.0,8.0
PANEL_1X4,BIG_BID99_long,100,433,-7.431,-3217.5,-0.087,0.471,8.0,8.0
PANEL_1X4,BIG_ASK99_short,5,447,-6.645,-2970.5,-0.344,0.367,8.0,8.0
PANEL_1X4,BIG_ASK99_short,10,447,-8.874,-3966.5,-0.323,0.356,8.0,8.0
PANEL_1X4,BIG_ASK99_short,30,447,-11.218,-5014.5,-0.236,0.421,8.0,8.0
PANEL_1X4,BIG_ASK99_short,100,445,-9.309,-4142.5,-0.103,0.44,8.0,8.0
PANEL_2X2,BIG_BID_ONLY_long,5,1394,-8.685,-12107.5,-0.436,0.324,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_long,10,1394,-8.887,-12389.0,-0.33,0.377,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_long,30,1393,-8.415,-11722.0,-0.179,0.432,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_long,100,1385,-4.785,-6627.0,-0.057,0.481,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_short,5,1394,-9.315,-12984.5,-0.468,0.324,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_short,10,1394,-9.113,-12703.0,-0.339,0.358,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_short,30,1393,-9.585,-13352.0,-0.203,0.421,9.0,9.0
PANEL_2X2,BIG_BID_ONLY_short,100,1385,-13.215,-18303.0,-0.158,0.436,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_long,5,1368,-9.195,-12578.5,-0.444,0.323,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_long,10,1367,-9.093,-12430.5,-0.321,0.381,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_long,30,1366,-7.94,-10846.0,-0.161,0.428,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_long,100,1362,-5.648,-7692.5,-0.064,0.485,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_short,5,1368,-8.805,-12045.5,-0.425,0.317,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_short,10,1367,-8.907,-12175.5,-0.314,0.36,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_short,30,1366,-10.06,-13742.0,-0.204,0.406,9.0,9.0
PANEL_2X2,BIG_ASK_ONLY_short,100,1362,-12.352,-16823.5,-0.14,0.434,9.0,9.0
PANEL_2X2,BIG_BOTH_long,5,152,-6.178,-939.0,-0.309,0.388,9.0,9.0
PANEL_2X2,BIG_BOTH_long,10,152,-8.76,-1331.5,-0.323,0.362,9.0,9.0
PANEL_2X2,BIG_BOTH_long,30,152,-9.174,-1394.5,-0.206,0.355,9.0,9.0
PANEL_2X2,BIG_BOTH_long,100,152,-16.053,-2440.0,-0.225,0.434,9.0,9.0
PANEL_2X2,BIG_BOTH_short,5,152,-11.822,-1797.0,-0.59,0.27,9.0,9.0
PANEL_2X2,BIG_BOTH_short,10,152,-9.24,-1404.5,-0.341,0.362,9.0,9.0
PANEL_2X2,BIG_BOTH_short,30,152,-8.826,-1341.5,-0.198,0.428,9.0,9.0
PANEL_2X2,BIG_BOTH_short,100,152,-1.947,-296.0,-0.027,0.48,9.0,9.0
PANEL_2X2,BIG_BID99_long,5,337,-8.709,-2935.0,-0.427,0.306,9.0,9.0
PANEL_2X2,BIG_BID99_long,10,337,-9.877,-3328.5,-0.362,0.344,9.0,9.0
PANEL_2X2,BIG_BID99_long,30,337,-7.208,-2429.0,-0.156,0.433,9.0,9.0
PANEL_2X2,BIG_BID99_long,100,335,-5.327,-1784.5,-0.062,0.481,9.0,9.0
PANEL_2X2,BIG_ASK99_short,5,304,-9.982,-3034.5,-0.468,0.303,9.0,9.0
PANEL_2X2,BIG_ASK99_short,10,303,-8.594,-2604.0,-0.293,0.373,9.0,9.0
PANEL_2X2,BIG_ASK99_short,30,303,-11.469,-3475.0,-0.225,0.432,9.0,9.0
PANEL_2X2,BIG_ASK99_short,100,303,-11.48,-3478.5,-0.127,0.465,9.0,9.0
PANEL_2X4,BIG_BID_ONLY_long,5,56,-4.616,-258.5,-0.194,0.429,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_long,10,56,-3.67,-205.5,-0.11,0.446,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_long,30,56,-3.804,-213.0,-0.064,0.393,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_long,100,56,5.821,326.0,0.049,0.518,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_short,5,56,-15.384,-861.5,-0.648,0.286,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_short,10,56,-16.33,-914.5,-0.491,0.286,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_short,30,56,-16.196,-907.0,-0.272,0.411,10.0,10.0
PANEL_2X4,BIG_BID_ONLY_short,100,56,-25.821,-1446.0,-0.219,0.393,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_long,5,56,-8.946,-501.0,-0.369,0.321,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_long,10,56,-10.625,-595.0,-0.299,0.268,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_long,30,56,-13.732,-769.0,-0.237,0.446,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_long,100,56,-16.161,-905.0,-0.121,0.464,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_short,5,56,-11.054,-619.0,-0.456,0.304,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_short,10,56,-9.375,-525.0,-0.264,0.375,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_short,30,56,-6.268,-351.0,-0.108,0.411,10.0,10.0
PANEL_2X4,BIG_ASK_ONLY_short,100,56,-3.839,-215.0,-0.029,0.464,10.0,10.0
PANEL_2X4,BIG_BOTH_long,5,3167,-9.556,-30263.0,-0.383,0.356,10.0,10.0
PANEL_2X4,BIG_BOTH_long,10,3167,-8.876,-28110.5,-0.251,0.4,10.0,10.0
PANEL_2X4,BIG_BOTH_long,30,3165,-6.93,-21932.0,-0.113,0.451,10.0,10.0
PANEL_2X4,BIG_BOTH_long,100,3160,-0.177,-560.0,-0.002,0.52,10.0,10.0
PANEL_2X4,BIG_BOTH_short,5,3167,-10.444,-33077.0,-0.418,0.332,10.0,10.0
PANEL_2X4,BIG_BOTH_short,10,3167,-11.124,-35229.5,-0.314,0.365,10.0,10.0
PANEL_2X4,BIG_BOTH_short,30,3165,-13.07,-41368.0,-0.213,0.415,10.0,10.0
PANEL_2X4,BIG_BOTH_short,100,3160,-19.823,-62640.0,-0.174,0.409,10.0,10.0
PANEL_2X4,BIG_BID99_long,5,3223,-9.47,-30521.5,-0.38,0.357,10.0,10.0
PANEL_2X4,BIG_BID99_long,10,3223,-8.786,-28316.0,-0.248,0.401,10.0,10.0
PANEL_2X4,BIG_BID99_long,30,3221,-6.875,-22145.0,-0.112,0.45,10.0,10.0
PANEL_2X4,BIG_BID99_long,100,3216,-0.073,-234.0,-0.001,0.52,10.0,10.0
PANEL_2X4,BIG_ASK99_short,5,3223,-10.455,-33696.0,-0.419,0.331,10.0,10.0
PANEL_2X4,BIG_ASK99_short,10,3223,-11.094,-35754.5,-0.313,0.365,10.0,10.0
PANEL_2X4,BIG_ASK99_short,30,3221,-12.952,-41719.0,-0.211,0.415,10.0,10.0
PANEL_2X4,BIG_ASK99_short,100,3216,-19.544,-62855.0,-0.171,0.41,10.0,10.0
PANEL_4X4,BIG_BID_ONLY_long,5,707,-8.288,-5859.5,-0.386,0.342,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_long,10,707,-7.327,-5180.0,-0.245,0.379,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_long,30,707,-4.981,-3521.5,-0.102,0.46,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_long,100,700,0.356,249.0,0.004,0.489,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_short,5,707,-9.712,-6866.5,-0.453,0.321,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_short,10,707,-10.673,-7546.0,-0.357,0.344,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_short,30,707,-13.019,-9204.5,-0.268,0.399,9.0,9.0
PANEL_4X4,BIG_BID_ONLY_short,100,700,-18.356,-12849.0,-0.208,0.419,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_long,5,723,-8.96,-6478.0,-0.444,0.329,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_long,10,723,-8.299,-6000.0,-0.294,0.396,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_long,30,723,-5.547,-4010.5,-0.115,0.451,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_long,100,719,2.049,1473.5,0.023,0.497,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_short,5,723,-9.04,-6536.0,-0.448,0.322,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_short,10,723,-9.701,-7014.0,-0.344,0.353,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_short,30,723,-12.453,-9003.5,-0.257,0.411,9.0,9.0
PANEL_4X4,BIG_ASK_ONLY_short,100,719,-20.049,-14415.5,-0.224,0.412,9.0,9.0
PANEL_4X4,BIG_BOTH_long,5,3167,-9.142,-28954.0,-0.406,0.329,9.0,9.0
PANEL_4X4,BIG_BOTH_long,10,3167,-9.526,-30168.5,-0.303,0.375,9.0,9.0
PANEL_4X4,BIG_BOTH_long,30,3165,-11.216,-35497.5,-0.208,0.408,9.0,9.0
PANEL_4X4,BIG_BOTH_long,100,3160,-14.815,-46815.5,-0.146,0.425,9.0,9.0
PANEL_4X4,BIG_BOTH_short,5,3167,-8.858,-28052.0,-0.393,0.344,9.0,9.0
PANEL_4X4,BIG_BOTH_short,10,3167,-8.474,-26837.5,-0.269,0.39,9.0,9.0
PANEL_4X4,BIG_BOTH_short,30,3165,-6.784,-21472.5,-0.126,0.452,9.0,9.0
PANEL_4X4,BIG_BOTH_short,100,3160,-3.185,-10064.5,-0.031,0.494,9.0,9.0
PANEL_4X4,BIG_BID99_long,5,351,-9.598,-3369.0,-0.455,0.308,9.0,9.0
PANEL_4X4,BIG_BID99_long,10,351,-7.607,-2670.0,-0.252,0.385,9.0,9.0
PANEL_4X4,BIG_BID99_long,30,351,-7.375,-2588.5,-0.154,0.47,9.0,9.0
PANEL_4X4,BIG_BID99_long,100,346,0.711,246.0,0.008,0.5,9.0,9.0
PANEL_4X4,BIG_ASK99_short,5,371,-9.129,-3387.0,-0.439,0.332,9.0,9.0
PANEL_4X4,BIG_ASK99_short,10,371,-10.208,-3787.0,-0.347,0.342,9.0,9.0
PANEL_4X4,BIG_ASK99_short,30,371,-12.296,-4562.0,-0.245,0.426,9.0,9.0
PANEL_4X4,BIG_ASK99_short,100,370,-22.255,-8234.5,-0.248,0.405,9.0,9.0
PEBBLES_L,BIG_BID_ONLY_long,5,92,-7.418,-682.5,-0.191,0.424,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_long,10,92,-7.114,-654.5,-0.141,0.435,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_long,30,92,5.147,473.5,0.066,0.533,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_long,100,92,11.207,1031.0,0.079,0.587,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_short,5,92,-18.582,-1709.5,-0.478,0.293,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_short,10,92,-18.886,-1737.5,-0.375,0.38,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_short,30,92,-31.147,-2865.5,-0.4,0.283,13.0,13.0
PEBBLES_L,BIG_BID_ONLY_short,100,92,-37.207,-3423.0,-0.262,0.38,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_long,5,80,-12.088,-967.0,-0.336,0.412,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_long,10,80,-7.65,-612.0,-0.158,0.45,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_long,30,80,1.512,121.0,0.019,0.475,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_long,100,80,7.662,613.0,0.057,0.525,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_short,5,80,-13.912,-1113.0,-0.387,0.338,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_short,10,80,-18.35,-1468.0,-0.38,0.35,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_short,30,80,-27.512,-2201.0,-0.337,0.338,13.0,13.0
PEBBLES_L,BIG_ASK_ONLY_short,100,80,-33.663,-2693.0,-0.25,0.412,13.0,13.0
PEBBLES_L,BIG_BOTH_long,5,4910,-13.087,-64256.5,-0.389,0.352,13.0,13.0
PEBBLES_L,BIG_BOTH_long,10,4910,-13.113,-64383.0,-0.279,0.394,13.0,13.0
PEBBLES_L,BIG_BOTH_long,30,4905,-13.344,-65451.0,-0.165,0.43,13.0,13.0
PEBBLES_L,BIG_BOTH_long,100,4895,-15.452,-75636.5,-0.106,0.456,13.0,13.0
PEBBLES_L,BIG_BOTH_short,5,4910,-12.913,-63403.5,-0.384,0.351,13.0,13.0
PEBBLES_L,BIG_BOTH_short,10,4910,-12.887,-63277.0,-0.274,0.388,13.0,13.0
PEBBLES_L,BIG_BOTH_short,30,4905,-12.656,-62079.0,-0.157,0.429,13.0,13.0
PEBBLES_L,BIG_BOTH_short,100,4895,-10.548,-51633.5,-0.072,0.472,13.0,13.0
PEBBLES_L,BIG_BID99_long,5,5002,-12.983,-64939.0,-0.384,0.353,13.0,13.0
PEBBLES_L,BIG_BID99_long,10,5002,-13.002,-65037.5,-0.276,0.395,13.0,13.0
PEBBLES_L,BIG_BID99_long,30,4997,-13.003,-64977.5,-0.161,0.432,13.0,13.0
PEBBLES_L,BIG_BID99_long,100,4987,-14.96,-74605.5,-0.103,0.458,13.0,13.0
PEBBLES_L,BIG_ASK99_short,5,4990,-12.929,-64516.5,-0.384,0.351,13.0,13.0
PEBBLES_L,BIG_ASK99_short,10,4990,-12.975,-64745.0,-0.276,0.387,13.0,13.0
PEBBLES_L,BIG_ASK99_short,30,4985,-12.895,-64280.0,-0.16,0.427,13.0,13.0
PEBBLES_L,BIG_ASK99_short,100,4975,-10.92,-54326.5,-0.075,0.471,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_long,5,92,-12.348,-1136.0,-0.349,0.391,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_long,10,92,-5.071,-466.5,-0.114,0.457,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_long,30,92,2.451,225.5,0.03,0.489,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_long,100,92,28.565,2628.0,0.201,0.587,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_short,5,92,-13.652,-1256.0,-0.386,0.315,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_short,10,92,-20.929,-1925.5,-0.47,0.326,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_short,30,92,-28.451,-2617.5,-0.344,0.326,13.0,13.0
PEBBLES_M,BIG_BID_ONLY_short,100,92,-54.565,-5020.0,-0.384,0.326,13.0,13.0
PEBBLES_M,BIG_ASK_ONLY_long,5,80,-15.175,-1214.0,-0.415,0.325,13.0,13.0
