a,b,family_a,family_b,corr_ret1,corr_ret10,abs_r1,abs_r10
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE,TRANSLATOR,0.010112634644563514,0.016142857637991028,0.010112634644563514,0.016142857637991028
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_POLYESTER,GALAXY_SOUNDS,SLEEP_POD,0.004879119462402825,0.016118808998415578,0.004879119462402825,0.016118808998415578
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0.005435173866311446,0.01609718257711562,0.005435173866311446,0.01609718257711562
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS,OXYGEN_SHAKE,0.0039005492174856455,-0.016095133187729406,0.0039005492174856455,0.016095133187729406
GALAXY_SOUNDS_DARK_MATTER,PANEL_4X4,GALAXY_SOUNDS,PANEL,-0.002371629153819922,-0.01606132213942154,0.002371629153819922,0.01606132213942154
SLEEP_POD_NYLON,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0.020265706440574745,0.01604111052799749,0.020265706440574745,0.01604111052799749
PANEL_1X4,ROBOT_LAUNDRY,PANEL,ROBOT,-0.0009862707209820647,-0.01603449143356059,0.0009862707209820647,0.01603449143356059
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS,SNACKPACK,0.015306864795156767,0.015997453972563448,0.015306864795156767,0.015997453972563448
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_OVAL,GALAXY_SOUNDS,MICROCHIP,0.0015637045092744965,0.015971690887195293,0.0015637045092744965,0.015971690887195293
PANEL_1X4,PEBBLES_M,PANEL,PEBBLES,0.007915421622707397,-0.015960683278667297,0.007915421622707397,0.015960683278667297
PEBBLES_XS,SLEEP_POD_LAMB_WOOL,PEBBLES,SLEEP_POD,-0.002433831167450897,0.015955023701962362,0.002433831167450897,0.015955023701962362
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,GALAXY_SOUNDS,SLEEP_POD,0.009589052290199001,0.015953135618210178,0.009589052290199001,0.015953135618210178
OXYGEN_SHAKE_MINT,PANEL_2X4,OXYGEN_SHAKE,PANEL,0.006544325827944241,0.015941460295799573,0.006544325827944241,0.015941460295799573
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,GALAXY_SOUNDS,PANEL,0.0092681097179369,0.015920259871152552,0.0092681097179369,0.015920259871152552
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,ROBOT,TRANSLATOR,-0.00939199885369436,-0.015895685655589662,0.00939199885369436,0.015895685655589662
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,GALAXY_SOUNDS,SNACKPACK,0.01905089352677161,0.01585923803065344,0.01905089352677161,0.01585923803065344
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,0.008931034194439302,0.015849284044568878,0.008931034194439302,0.015849284044568878
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_RASPBERRY,GALAXY_SOUNDS,SNACKPACK,0.012201724571070022,0.015819896724729027,0.012201724571070022,0.015819896724729027
PEBBLES_XL,SLEEP_POD_NYLON,PEBBLES,SLEEP_POD,-0.0036188688565247373,0.01574579385620687,0.0036188688565247373,0.01574579385620687
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,-0.004047261379339336,-0.01572008262861319,0.004047261379339336,0.01572008262861319
PEBBLES_XS,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,-0.009048013374363725,-0.01571978846296911,0.009048013374363725,0.01571978846296911
PEBBLES_XS,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,-0.0024788410968172234,-0.01569621460091118,0.0024788410968172234,0.01569621460091118
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_MAGENTA,OXYGEN_SHAKE,UV_VISOR,0.00882545438300886,-0.01563542062430085,0.00882545438300886,0.01563542062430085
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS,TRANSLATOR,0.0009150928982803111,0.01557606027644163,0.0009150928982803111,0.01557606027644163
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS,OXYGEN_SHAKE,0.001282270814312161,-0.015539532108120547,0.001282270814312161,0.015539532108120547
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_CHOCOLATE,OXYGEN_SHAKE,SNACKPACK,0.012079924421307914,-0.015534108477660435,0.012079924421307914,0.015534108477660435
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,GALAXY_SOUNDS,SNACKPACK,0.0100521964288114,-0.015488386054196895,0.0100521964288114,0.015488386054196895
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,GALAXY_SOUNDS,PEBBLES,-0.004493082562542809,-0.015476960513348952,0.004493082562542809,0.015476960513348952
MICROCHIP_SQUARE,PANEL_1X4,MICROCHIP,PANEL,-0.003104189267486624,-0.015446989529291768,0.003104189267486624,0.015446989529291768
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_VACUUMING,GALAXY_SOUNDS,ROBOT,0.002219051833955977,0.015417135554161306,0.002219051833955977,0.015417135554161306
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_SQUARE,GALAXY_SOUNDS,MICROCHIP,0.003088311251938228,0.01540889992053633,0.003088311251938228,0.01540889992053633
ROBOT_VACUUMING,SLEEP_POD_COTTON,ROBOT,SLEEP_POD,0.005104815571049499,0.015289380836726749,0.005104815571049499,0.015289380836726749
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,0.009486243585617152,0.015280142782863892,0.009486243585617152,0.015280142782863892
PEBBLES_S,ROBOT_MOPPING,PEBBLES,ROBOT,-0.004796686052951082,0.01505191250578042,0.004796686052951082,0.01505191250578042
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0.002791730217217769,0.014999188896620707,0.002791730217217769,0.014999188896620707
PANEL_1X2,SLEEP_POD_POLYESTER,PANEL,SLEEP_POD,-0.002023704371730125,0.01496937405345023,0.002023704371730125,0.01496937405345023
ROBOT_IRONING,SLEEP_POD_POLYESTER,ROBOT,SLEEP_POD,-0.00011402855773441867,-0.014965825040029974,0.00011402855773441867,0.014965825040029974
MICROCHIP_SQUARE,PEBBLES_S,MICROCHIP,PEBBLES,-0.004984098833342357,0.014956707504917828,0.004984098833342357,0.014956707504917828
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,-0.0014068978729510197,0.014912850717142816,0.0014068978729510197,0.014912850717142816
PEBBLES_L,ROBOT_MOPPING,PEBBLES,ROBOT,-8.161057293452883e-05,-0.014904113237140606,8.161057293452883e-05,0.014904113237140606
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XS,OXYGEN_SHAKE,PEBBLES,0.0035651237850956616,0.014875931782293473,0.0035651237850956616,0.014875931782293473
MICROCHIP_CIRCLE,SLEEP_POD_NYLON,MICROCHIP,SLEEP_POD,0.00035476617699116837,0.014826454734949718,0.00035476617699116837,0.014826454734949718
MICROCHIP_SQUARE,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,-0.0011744622472567167,0.014818947444405341,0.0011744622472567167,0.014818947444405341
PANEL_2X4,ROBOT_MOPPING,PANEL,ROBOT,0.010616962178930866,0.01480304793429858,0.010616962178930866,0.01480304793429858
SNACKPACK_CHOCOLATE,TRANSLATOR_ASTRO_BLACK,SNACKPACK,TRANSLATOR,0.0051338291309035,-0.014799473578567666,0.0051338291309035,0.014799473578567666
SNACKPACK_VANILLA,UV_VISOR_MAGENTA,SNACKPACK,UV_VISOR,0.017733546870958024,-0.014683086426891598,0.017733546870958024,0.014683086426891598
PEBBLES_L,SNACKPACK_RASPBERRY,PEBBLES,SNACKPACK,-0.006821787593997699,-0.014680675241863665,0.006821787593997699,0.014680675241863665
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_YELLOW,GALAXY_SOUNDS,UV_VISOR,0.002397620285730894,-0.014678170119880502,0.002397620285730894,0.014678170119880502
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_SUEDE,OXYGEN_SHAKE,SLEEP_POD,0.0025970129625996485,0.014676227321828505,0.0025970129625996485,0.014676227321828505
PANEL_2X2,TRANSLATOR_SPACE_GRAY,PANEL,TRANSLATOR,-0.0005387303961727663,-0.01462129599804692,0.0005387303961727663,0.01462129599804692
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,GALAXY_SOUNDS,UV_VISOR,0.005351092379507634,-0.014612060630956061,0.005351092379507634,0.014612060630956061
SNACKPACK_CHOCOLATE,UV_VISOR_MAGENTA,SNACKPACK,UV_VISOR,0.009130275110424092,0.014539925672724819,0.009130275110424092,0.014539925672724819
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_STRAWBERRY,GALAXY_SOUNDS,SNACKPACK,0.010831620091173277,-0.014533373141431102,0.010831620091173277,0.014533373141431102
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,GALAXY_SOUNDS,OXYGEN_SHAKE,0.004586743358609435,-0.014524594872636281,0.004586743358609435,0.014524594872636281
SLEEP_POD_COTTON,SNACKPACK_CHOCOLATE,SLEEP_POD,SNACKPACK,0.015115325495574103,0.014496435084805727,0.015115325495574103,0.014496435084805727
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_VANILLA,GALAXY_SOUNDS,SNACKPACK,0.012206104968805798,0.014491351492086033,0.012206104968805798,0.014491351492086033
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_NYLON,GALAXY_SOUNDS,SLEEP_POD,0.0005184485897371412,-0.014487095704520071,0.0005184485897371412,0.014487095704520071
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_M,GALAXY_SOUNDS,PEBBLES,0.0021974026046404065,0.014460991475650631,0.0021974026046404065,0.014460991475650631
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_AMBER,TRANSLATOR,UV_VISOR,0.0010281505630327223,0.014428644305968612,0.0010281505630327223,0.014428644305968612
MICROCHIP_TRIANGLE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,-0.0015707355000895318,-0.014353400450843538,0.0015707355000895318,0.014353400450843538
SLEEP_POD_POLYESTER,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,-0.001565181697252316,-0.014351363762482035,0.001565181697252316,0.014351363762482035
PANEL_1X4,SLEEP_POD_COTTON,PANEL,SLEEP_POD,0.0009437019448985735,-0.014339593661489129,0.0009437019448985735,0.014339593661489129
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_AMBER,OXYGEN_SHAKE,UV_VISOR,0.011762186567160486,0.014297334011447347,0.011762186567160486,0.014297334011447347
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0.00027732130233310947,-0.014195362706098337,0.00027732130233310947,0.014195362706098337
PEBBLES_M,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,-0.0066465666935237675,-0.014188552660632642,0.0066465666935237675,0.014188552660632642
SNACKPACK_CHOCOLATE,UV_VISOR_ORANGE,SNACKPACK,UV_VISOR,0.010759660430597551,-0.014149401654981129,0.010759660430597551,0.014149401654981129
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS,TRANSLATOR,0.00781016576643929,-0.014114734781075866,0.00781016576643929,0.014114734781075866
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_ORANGE,GALAXY_SOUNDS,UV_VISOR,0.0025991996461901027,0.014097670714589764,0.0025991996461901027,0.014097670714589764
MICROCHIP_CIRCLE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0.003049663935849408,0.01407951207942024,0.003049663935849408,0.01407951207942024
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE,TRANSLATOR,0.008033145604090018,0.01407253867535906,0.008033145604090018,0.01407253867535906
OXYGEN_SHAKE_MINT,ROBOT_LAUNDRY,OXYGEN_SHAKE,ROBOT,0.0033153308142867275,0.014063775375656446,0.0033153308142867275,0.014063775375656446
PANEL_2X2,ROBOT_DISHES,PANEL,ROBOT,0.003345477506116402,-0.014062494082235562,0.003345477506116402,0.014062494082235562
MICROCHIP_SQUARE,ROBOT_MOPPING,MICROCHIP,ROBOT,0.003415117411358159,-0.01401285390253212,0.003415117411358159,0.01401285390253212
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,GALAXY_SOUNDS,SNACKPACK,0.0103418215326279,-0.01400637976870566,0.0103418215326279,0.01400637976870566
MICROCHIP_RECTANGLE,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,-0.0006127404549091836,0.01398480789442798,0.0006127404549091836,0.01398480789442798
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_RASPBERRY,GALAXY_SOUNDS,SNACKPACK,0.012321090874598328,0.013977654286407211,0.012321090874598328,0.013977654286407211
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_COTTON,OXYGEN_SHAKE,SLEEP_POD,0.0032086435830552245,0.013975418652926357,0.0032086435830552245,0.013975418652926357
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,-0.0016573812308615281,0.013955361890369462,0.0016573812308615281,0.013955361890369462
MICROCHIP_SQUARE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0.0027080930168160945,0.013940665688103256,0.0027080930168160945,0.013940665688103256
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE,TRANSLATOR,0.002372775513611897,-0.013936877007494198,0.002372775513611897,0.013936877007494198
PEBBLES_XL,SNACKPACK_CHOCOLATE,PEBBLES,SNACKPACK,-0.002111993091852802,0.013805289233736062,0.002111993091852802,0.013805289233736062
ROBOT_MOPPING,SLEEP_POD_COTTON,ROBOT,SLEEP_POD,-0.004369841058043843,-0.01377776369010617,0.004369841058043843,0.01377776369010617
MICROCHIP_TRIANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,0.003643491316135901,0.013773525290311358,0.003643491316135901,0.013773525290311358
OXYGEN_SHAKE_GARLIC,PANEL_2X2,OXYGEN_SHAKE,PANEL,0.010174420771593678,0.013770391280961889,0.010174420771593678,0.013770391280961889
MICROCHIP_OVAL,ROBOT_VACUUMING,MICROCHIP,ROBOT,-0.002208708072607402,0.013751214917123075,0.002208708072607402,0.013751214917123075
OXYGEN_SHAKE_EVENING_BREATH,PANEL_2X2,OXYGEN_SHAKE,PANEL,0.011093886715155923,-0.013692969155729989,0.011093886715155923,0.013692969155729989
OXYGEN_SHAKE_MINT,UV_VISOR_AMBER,OXYGEN_SHAKE,UV_VISOR,0.0011013715198916342,-0.013640019079482132,0.0011013715198916342,0.013640019079482132
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,GALAXY_SOUNDS,SNACKPACK,0.009576001749912988,-0.013619907157934803,0.009576001749912988,0.013619907157934803
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS,OXYGEN_SHAKE,0.012104363315449345,-0.013507758099461063,0.012104363315449345,0.013507758099461063
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,ROBOT,TRANSLATOR,0.0011446592956890537,0.013474527203370416,0.0011446592956890537,0.013474527203370416
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_ORANGE,OXYGEN_SHAKE,UV_VISOR,0.0030376486565108075,-0.013467244213363342,0.0030376486565108075,0.013467244213363342
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,GALAXY_SOUNDS,SNACKPACK,0.013475284974347686,0.013449238318287184,0.013475284974347686,0.013449238318287184
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_RED,GALAXY_SOUNDS,UV_VISOR,0.0020202208946009394,0.0134409540909345,0.0020202208946009394,0.0134409540909345
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,0.010296517385102335,-0.013401081679315884,0.010296517385102335,0.013401081679315884
MICROCHIP_OVAL,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,-0.003206374452608895,-0.013398760220188334,0.003206374452608895,0.013398760220188334
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,ROBOT,SNACKPACK,0.006114350633469632,0.013362612724615123,0.006114350633469632,0.013362612724615123
MICROCHIP_RECTANGLE,PANEL_1X2,MICROCHIP,PANEL,-0.004966573806820385,0.013293287653358396,0.004966573806820385,0.013293287653358396
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0.0017694220424139646,0.013199588450487037,0.0017694220424139646,0.013199588450487037
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE,SLEEP_POD,0.011236389445222846,0.013151089108011339,0.011236389445222846,0.013151089108011339
OXYGEN_SHAKE_GARLIC,PEBBLES_XS,OXYGEN_SHAKE,PEBBLES,0.00555464584515816,0.013149054531284501,0.00555464584515816,0.013149054531284501
ROBOT_MOPPING,SNACKPACK_RASPBERRY,ROBOT,SNACKPACK,0.024537669883041298,0.013121029164524694,0.024537669883041298,0.013121029164524694
OXYGEN_SHAKE_GARLIC,ROBOT_VACUUMING,OXYGEN_SHAKE,ROBOT,-0.001486127651865071,-0.013119231840200328,0.001486127651865071,0.013119231840200328
PEBBLES_S,ROBOT_VACUUMING,PEBBLES,ROBOT,-0.0012153394406786322,0.01309224384730589,0.0012153394406786322,0.01309224384730589
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_L,GALAXY_SOUNDS,PEBBLES,0.0004279820918928834,-0.013053197880793854,0.0004279820918928834,0.013053197880793854
PEBBLES_L,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,-0.008029875188234668,-0.01304369056807694,0.008029875188234668,0.01304369056807694
PANEL_2X4,SLEEP_POD_COTTON,PANEL,SLEEP_POD,-0.0011779704900385646,0.013036403186068359,0.0011779704900385646,0.013036403186068359
PEBBLES_M,SLEEP_POD_POLYESTER,PEBBLES,SLEEP_POD,-0.007704826889672051,-0.013033605580016433,0.007704826889672051,0.013033605580016433
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0.0057943582568410375,0.013003427672837829,0.0057943582568410375,0.013003427672837829
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_ORANGE,TRANSLATOR,UV_VISOR,0.007811933533016413,0.012981726296783288,0.007811933533016413,0.012981726296783288
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,0.0010523374353442196,0.012953247542548577,0.0010523374353442196,0.012953247542548577
MICROCHIP_CIRCLE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0.000987550944756744,0.012910910602627047,0.000987550944756744,0.012910910602627047
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE,TRANSLATOR,0.005337408344948342,-0.012910026824515761,0.005337408344948342,0.012910026824515761
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X4,GALAXY_SOUNDS,PANEL,0.0034705984111944037,-0.012885541387070933,0.0034705984111944037,0.012885541387070933
MICROCHIP_RECTANGLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,-0.00287733417485865,-0.012876931412694513,0.00287733417485865,0.012876931412694513
ROBOT_IRONING,SLEEP_POD_LAMB_WOOL,ROBOT,SLEEP_POD,0.0015821642205370184,0.012816827488290673,0.0015821642205370184,0.012816827488290673
ROBOT_IRONING,UV_VISOR_ORANGE,ROBOT,UV_VISOR,0.0024820554629077407,0.01280352656629015,0.0024820554629077407,0.01280352656629015
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,-0.008035959019418669,0.012800710684297086,0.008035959019418669,0.012800710684297086
MICROCHIP_RECTANGLE,PANEL_2X4,MICROCHIP,PANEL,-0.0033305388016271515,0.012755758269378402,0.0033305388016271515,0.012755758269378402
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_POLYESTER,OXYGEN_SHAKE,SLEEP_POD,-0.0009823266447532672,-0.012718777657688907,0.0009823266447532672,0.012718777657688907
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,0.004411499822984592,0.012691263847295275,0.004411499822984592,0.012691263847295275
PANEL_1X4,TRANSLATOR_GRAPHITE_MIST,PANEL,TRANSLATOR,0.0005021488100524442,-0.012637447743305672,0.0005021488100524442,0.012637447743305672
OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD_NYLON,OXYGEN_SHAKE,SLEEP_POD,0.00939293678118967,-0.012616751156091947,0.00939293678118967,0.012616751156091947
PEBBLES_S,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,-0.00010151813787293479,0.012579089906784382,0.00010151813787293479,0.012579089906784382
OXYGEN_SHAKE_MINT,SLEEP_POD_POLYESTER,OXYGEN_SHAKE,SLEEP_POD,0.0024891762395906356,-0.012570426538374667,0.0024891762395906356,0.012570426538374667
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,0.007542360717605949,0.012550523440557688,0.007542360717605949,0.012550523440557688
PANEL_2X2,UV_VISOR_YELLOW,PANEL,UV_VISOR,-0.001676667741975603,-0.012532173728272731,0.001676667741975603,0.012532173728272731
PEBBLES_L,TRANSLATOR_VOID_BLUE,PEBBLES,TRANSLATOR,-0.002185668872070923,-0.012491409144015971,0.002185668872070923,0.012491409144015971
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_MAGENTA,OXYGEN_SHAKE,UV_VISOR,0.0068871033974952835,-0.012490597616808395,0.0068871033974952835,0.012490597616808395
SNACKPACK_CHOCOLATE,UV_VISOR_RED,SNACKPACK,UV_VISOR,0.021189775252517935,0.01248336225979911,0.021189775252517935,0.01248336225979911
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,GALAXY_SOUNDS,SNACKPACK,0.009316130088651274,-0.012481228549495625,0.009316130088651274,0.012481228549495625
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,ROBOT,SNACKPACK,0.001197257796183016,-0.012469043619935628,0.001197257796183016,0.012469043619935628
MICROCHIP_TRIANGLE,PEBBLES_L,MICROCHIP,PEBBLES,0.004841652669729965,-0.012426527212442048,0.004841652669729965,0.012426527212442048
PEBBLES_S,UV_VISOR_ORANGE,PEBBLES,UV_VISOR,-0.010170504161816921,-0.01242262870013996,0.010170504161816921,0.01242262870013996
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,ROBOT,SLEEP_POD,0.0004339460628023624,-0.01242151992010928,0.0004339460628023624,0.01242151992010928
SLEEP_POD_COTTON,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,-0.004039369537301058,-0.012364868323520356,0.004039369537301058,0.012364868323520356
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_SUEDE,GALAXY_SOUNDS,SLEEP_POD,0.010811407922643606,0.012364439616590818,0.010811407922643606,0.012364439616590818
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X2,GALAXY_SOUNDS,PANEL,0.0016044435989100894,0.012336277111124417,0.0016044435989100894,0.012336277111124417
PANEL_4X4,PEBBLES_M,PANEL,PEBBLES,-0.005540530369711466,-0.012336089778104884,0.005540530369711466,0.012336089778104884
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,-0.0009204707011779982,-0.012316332073501175,0.0009204707011779982,0.012316332073501175
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_TRIANGLE,GALAXY_SOUNDS,MICROCHIP,0.0005087081550012897,0.012311960944464597,0.0005087081550012897,0.012311960944464597
PEBBLES_L,SNACKPACK_STRAWBERRY,PEBBLES,SNACKPACK,0.007967993906516698,0.012297156954528907,0.007967993906516698,0.012297156954528907
OXYGEN_SHAKE_CHOCOLATE,UV_VISOR_YELLOW,OXYGEN_SHAKE,UV_VISOR,0.007604738413649026,0.012269459868645534,0.007604738413649026,0.012269459868645534
SLEEP_POD_SUEDE,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,0.008631828232104639,-0.012251106948072412,0.008631828232104639,0.012251106948072412
MICROCHIP_OVAL,PEBBLES_M,MICROCHIP,PEBBLES,0.005057061696325959,-0.012232160344628706,0.005057061696325959,0.012232160344628706
MICROCHIP_OVAL,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0.01234205070047068,-0.012224666941408275,0.01234205070047068,0.012224666941408275
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_1X2,GALAXY_SOUNDS,PANEL,0.0018320823465516754,-0.012194381570685649,0.0018320823465516754,0.012194381570685649
PEBBLES_XL,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,0.007324679606615197,0.012190916590052414,0.007324679606615197,0.012190916590052414
MICROCHIP_CIRCLE,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,-0.01080215300477186,-0.012180177353263369,0.01080215300477186,0.012180177353263369
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X2,GALAXY_SOUNDS,PANEL,0.0023595065501973147,0.012155663746151303,0.0023595065501973147,0.012155663746151303
SNACKPACK_STRAWBERRY,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,0.008317694983301779,0.012059097039433761,0.008317694983301779,0.012059097039433761
MICROCHIP_CIRCLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,-0.004020660134455144,0.012029646941993998,0.004020660134455144,0.012029646941993998
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_PISTACHIO,OXYGEN_SHAKE,SNACKPACK,0.0202060698229702,-0.01202358395123328,0.0202060698229702,0.01202358395123328
MICROCHIP_OVAL,UV_VISOR_RED,MICROCHIP,UV_VISOR,-0.0012878611920049607,-0.01199398217007687,0.0012878611920049607,0.01199398217007687
OXYGEN_SHAKE_GARLIC,TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE,TRANSLATOR,0.0006245747407621379,0.011973087946666525,0.0006245747407621379,0.011973087946666525
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,ROBOT,TRANSLATOR,-0.004660189462305332,-0.011949346590979612,0.004660189462305332,0.011949346590979612
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,-0.0032680827513233953,-0.011940326920035193,0.0032680827513233953,0.011940326920035193
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XS,GALAXY_SOUNDS,PEBBLES,0.011799993330942163,0.011940259484309618,0.011799993330942163,0.011940259484309618
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_ORANGE,OXYGEN_SHAKE,UV_VISOR,0.0028995526630018866,-0.011897826234568417,0.0028995526630018866,0.011897826234568417
